HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-02-22 14:00:26.788,-0.652,0.117,0.238
2016-02-22 14:00:26.800,-0.660,0.152,0.230
2016-02-22 14:00:26.813,-0.703,0.180,0.215
2016-02-22 14:00:26.825,-0.738,0.215,0.211
2016-02-22 14:00:26.838,-0.762,0.234,0.199
2016-02-22 14:00:26.850,-0.766,0.250,0.215
2016-02-22 14:00:26.863,-0.766,0.254,0.242
2016-02-22 14:00:26.875,-0.770,0.246,0.277
2016-02-22 14:00:26.888,-0.770,0.250,0.313
2016-02-22 14:00:26.900,-0.766,0.254,0.324
2016-02-22 14:00:26.913,-0.758,0.262,0.332
2016-02-22 14:00:26.925,-0.773,0.246,0.336
2016-02-22 14:00:26.938,-0.805,0.234,0.320
2016-02-22 14:00:26.950,-0.836,0.250,0.289
2016-02-22 14:00:26.963,-0.871,0.285,0.289
2016-02-22 14:00:26.975,-0.902,0.285,0.309
2016-02-22 14:00:26.988,-0.934,0.273,0.320
2016-02-22 14:00:27.000,-0.988,0.281,0.336
2016-02-22 14:00:27.013,-1.020,0.289,0.348
2016-02-22 14:00:27.025,-1.059,0.297,0.340
2016-02-22 14:00:27.038,-1.086,0.316,0.340
2016-02-22 14:00:27.050,-1.125,0.332,0.340
2016-02-22 14:00:27.063,-1.184,0.309,0.359
2016-02-22 14:00:27.075,-1.234,0.246,0.371
2016-02-22 14:00:27.088,-1.258,0.215,0.359
2016-02-22 14:00:27.100,-1.246,0.191,0.316
2016-02-22 14:00:27.113,-1.195,0.133,0.305
2016-02-22 14:00:27.125,-1.109,0.090,0.305
2016-02-22 14:00:27.138,-1.031,0.098,0.297
2016-02-22 14:00:27.150,-1.008,0.160,0.258
2016-02-22 14:00:27.163,-1.031,0.227,0.215
2016-02-22 14:00:27.175,-1.082,0.250,0.180
2016-02-22 14:00:27.188,-1.141,0.227,0.164
2016-02-22 14:00:27.200,-1.168,0.160,0.145
2016-02-22 14:00:27.213,-1.141,0.113,0.129
2016-02-22 14:00:27.225,-1.059,0.098,0.121
2016-02-22 14:00:27.238,-0.953,0.098,0.125
2016-02-22 14:00:27.250,-0.863,0.090,0.121
2016-02-22 14:00:27.263,-0.797,0.086,0.117
2016-02-22 14:00:27.275,-0.777,0.078,0.109
2016-02-22 14:00:27.288,-0.770,0.078,0.105
2016-02-22 14:00:27.300,-0.758,0.086,0.102
2016-02-22 14:00:27.313,-0.746,0.090,0.109
2016-02-22 14:00:27.325,-0.711,0.098,0.121
2016-02-22 14:00:27.338,-0.664,0.113,0.145
2016-02-22 14:00:27.350,-0.629,0.125,0.168
2016-02-22 14:00:27.363,-0.609,0.133,0.191
2016-02-22 14:00:27.375,-0.594,0.148,0.219
2016-02-22 14:00:27.388,-0.582,0.156,0.238
2016-02-22 14:00:27.400,-0.570,0.156,0.266
2016-02-22 14:00:27.413,-0.598,0.145,0.297
2016-02-22 14:00:27.425,-0.641,0.145,0.316
2016-02-22 14:00:27.438,-0.684,0.160,0.313
2016-02-22 14:00:27.450,-0.715,0.168,0.305
2016-02-22 14:00:27.463,-0.766,0.168,0.297
2016-02-22 14:00:27.475,-0.820,0.168,0.285
2016-02-22 14:00:27.488,-0.871,0.180,0.293
2016-02-22 14:00:27.500,-0.930,0.199,0.301
2016-02-22 14:00:27.513,-0.977,0.207,0.309
2016-02-22 14:00:27.525,-1.027,0.188,0.320
2016-02-22 14:00:27.538,-1.078,0.168,0.340
2016-02-22 14:00:27.550,-1.113,0.137,0.363
2016-02-22 14:00:27.563,-1.129,0.098,0.375
2016-02-22 14:00:27.575,-1.141,0.090,0.391
2016-02-22 14:00:27.588,-1.191,0.086,0.418
2016-02-22 14:00:27.600,-1.262,0.082,0.438
2016-02-22 14:00:27.613,-1.309,0.082,0.445
2016-02-22 14:00:27.625,-1.301,0.102,0.449
2016-02-22 14:00:27.638,-1.234,0.102,0.461
2016-02-22 14:00:27.650,-1.148,0.063,0.473
2016-02-22 14:00:27.663,-1.090,-0.008,0.461
2016-02-22 14:00:27.675,-1.051,-0.086,0.438
2016-02-22 14:00:27.688,-1.016,-0.117,0.387
2016-02-22 14:00:27.700,-0.957,-0.109,0.340
2016-02-22 14:00:27.713,-0.891,-0.063,0.301
2016-02-22 14:00:27.725,-0.832,-0.016,0.281
2016-02-22 14:00:27.738,-0.781,0.023,0.273
2016-02-22 14:00:27.750,-0.738,0.047,0.270
2016-02-22 14:00:27.763,-0.715,0.035,0.273
2016-02-22 14:00:27.775,-0.699,0.031,0.285
2016-02-22 14:00:27.788,-0.688,0.031,0.289
2016-02-22 14:00:27.800,-0.711,0.016,0.293
2016-02-22 14:00:27.813,-0.730,0.031,0.285
2016-02-22 14:00:27.825,-0.742,0.020,0.305
2016-02-22 14:00:27.838,-0.730,0.023,0.332
2016-02-22 14:00:27.850,-0.723,0.051,0.332
2016-02-22 14:00:27.863,-0.715,0.105,0.305
2016-02-22 14:00:27.875,-0.695,0.160,0.281
2016-02-22 14:00:27.888,-0.688,0.199,0.273
2016-02-22 14:00:27.900,-0.707,0.207,0.270
2016-02-22 14:00:27.913,-0.738,0.199,0.281
2016-02-22 14:00:27.925,-0.770,0.195,0.309
2016-02-22 14:00:27.938,-0.773,0.195,0.340
2016-02-22 14:00:27.950,-0.762,0.203,0.359
2016-02-22 14:00:27.963,-0.754,0.215,0.375
2016-02-22 14:00:27.975,-0.750,0.223,0.395
2016-02-22 14:00:27.988,-0.770,0.199,0.426
2016-02-22 14:00:28.000,-0.770,0.180,0.441
2016-02-22 14:00:28.013,-0.754,0.160,0.449
2016-02-22 14:00:28.025,-0.746,0.203,0.438
2016-02-22 14:00:28.038,-0.789,0.223,0.453
2016-02-22 14:00:28.050,-0.883,0.219,0.469
2016-02-22 14:00:28.063,-0.992,0.223,0.469
2016-02-22 14:00:28.075,-1.082,0.234,0.449
2016-02-22 14:00:28.088,-1.156,0.242,0.422
2016-02-22 14:00:28.100,-1.207,0.242,0.395
2016-02-22 14:00:28.113,-1.223,0.250,0.387
2016-02-22 14:00:28.125,-1.223,0.270,0.402
2016-02-22 14:00:28.138,-1.191,0.277,0.422
2016-02-22 14:00:28.150,-1.137,0.266,0.434
2016-02-22 14:00:28.163,-1.086,0.238,0.465
2016-02-22 14:00:28.175,-1.043,0.188,0.473
2016-02-22 14:00:28.188,-1.012,0.148,0.441
2016-02-22 14:00:28.200,-0.992,0.141,0.383
2016-02-22 14:00:28.213,-0.965,0.172,0.328
2016-02-22 14:00:28.225,-0.957,0.227,0.297
2016-02-22 14:00:28.238,-0.969,0.266,0.277
2016-02-22 14:00:28.250,-0.984,0.281,0.270
2016-02-22 14:00:28.263,-0.992,0.254,0.277
2016-02-22 14:00:28.275,-0.996,0.195,0.273
2016-02-22 14:00:28.288,-0.980,0.152,0.254
2016-02-22 14:00:28.300,-0.961,0.113,0.258
2016-02-22 14:00:28.313,-0.941,0.090,0.246
2016-02-22 14:00:28.325,-0.918,0.074,0.219
2016-02-22 14:00:28.338,-0.883,0.063,0.207
2016-02-22 14:00:28.350,-0.832,0.066,0.191
2016-02-22 14:00:28.363,-0.773,0.078,0.199
2016-02-22 14:00:28.375,-0.715,0.094,0.203
2016-02-22 14:00:28.388,-0.660,0.105,0.207
2016-02-22 14:00:28.400,-0.621,0.113,0.230
2016-02-22 14:00:28.413,-0.594,0.121,0.254
2016-02-22 14:00:28.425,-0.566,0.137,0.277
2016-02-22 14:00:28.438,-0.563,0.156,0.289
2016-02-22 14:00:28.450,-0.574,0.172,0.305
2016-02-22 14:00:28.463,-0.598,0.184,0.313
2016-02-22 14:00:28.475,-0.629,0.180,0.336
2016-02-22 14:00:28.488,-0.652,0.172,0.344
2016-02-22 14:00:28.500,-0.684,0.156,0.348
2016-02-22 14:00:28.513,-0.723,0.141,0.363
2016-02-22 14:00:28.525,-0.773,0.133,0.371
2016-02-22 14:00:28.538,-0.809,0.113,0.371
2016-02-22 14:00:28.550,-0.820,0.102,0.379
2016-02-22 14:00:28.563,-0.824,0.121,0.398
2016-02-22 14:00:28.575,-0.832,0.156,0.418
2016-02-22 14:00:28.588,-0.863,0.195,0.434
2016-02-22 14:00:28.600,-0.910,0.195,0.453
2016-02-22 14:00:28.613,-0.965,0.160,0.484
2016-02-22 14:00:28.625,-1.016,0.117,0.512
2016-02-22 14:00:28.638,-1.023,0.098,0.535
2016-02-22 14:00:28.650,-1.027,0.121,0.535
2016-02-22 14:00:28.663,-1.039,0.160,0.539
2016-02-22 14:00:28.675,-1.066,0.184,0.535
2016-02-22 14:00:28.688,-1.098,0.172,0.531
2016-02-22 14:00:28.700,-1.133,0.141,0.543
2016-02-22 14:00:28.713,-1.156,0.105,0.543
2016-02-22 14:00:28.725,-1.156,0.039,0.543
2016-02-22 14:00:28.738,-1.121,-0.012,0.531
2016-02-22 14:00:28.750,-1.059,-0.051,0.496
2016-02-22 14:00:28.763,-0.980,-0.055,0.465
2016-02-22 14:00:28.775,-0.895,-0.023,0.422
2016-02-22 14:00:28.788,-0.832,0.020,0.383
2016-02-22 14:00:28.800,-0.797,0.055,0.359
2016-02-22 14:00:28.813,-0.785,0.082,0.348
2016-02-22 14:00:28.825,-0.773,0.094,0.344
2016-02-22 14:00:28.838,-0.750,0.094,0.348
2016-02-22 14:00:28.850,-0.723,0.078,0.355
2016-02-22 14:00:28.863,-0.691,0.066,0.371
2016-02-22 14:00:28.875,-0.676,0.055,0.391
2016-02-22 14:00:28.888,-0.684,0.031,0.387
2016-02-22 14:00:28.900,-0.707,0.020,0.379
2016-02-22 14:00:28.913,-0.715,0.027,0.375
2016-02-22 14:00:28.925,-0.711,0.051,0.359
2016-02-22 14:00:28.938,-0.695,0.090,0.348
2016-02-22 14:00:28.950,-0.684,0.125,0.344
2016-02-22 14:00:28.963,-0.652,0.160,0.352
2016-02-22 14:00:28.975,-0.629,0.188,0.355
2016-02-22 14:00:28.988,-0.641,0.203,0.355
2016-02-22 14:00:29.000,-0.680,0.219,0.352
2016-02-22 14:00:29.013,-0.684,0.238,0.355
2016-02-22 14:00:29.025,-0.680,0.254,0.359
2016-02-22 14:00:29.038,-0.688,0.250,0.363
2016-02-22 14:00:29.050,-0.707,0.250,0.355
2016-02-22 14:00:29.063,-0.738,0.242,0.359
2016-02-22 14:00:29.075,-0.766,0.234,0.371
2016-02-22 14:00:29.088,-0.770,0.238,0.383
2016-02-22 14:00:29.100,-0.770,0.246,0.395
2016-02-22 14:00:29.113,-0.785,0.277,0.414
2016-02-22 14:00:29.125,-0.844,0.313,0.422
2016-02-22 14:00:29.138,-0.910,0.320,0.426
2016-02-22 14:00:29.150,-0.973,0.316,0.422
2016-02-22 14:00:29.163,-1.016,0.313,0.430
2016-02-22 14:00:29.175,-1.047,0.293,0.438
2016-02-22 14:00:29.188,-1.090,0.285,0.441
2016-02-22 14:00:29.200,-1.141,0.289,0.445
2016-02-22 14:00:29.213,-1.172,0.301,0.461
2016-02-22 14:00:29.225,-1.191,0.277,0.477
2016-02-22 14:00:29.238,-1.207,0.246,0.477
2016-02-22 14:00:29.250,-1.223,0.211,0.473
2016-02-22 14:00:29.263,-1.203,0.160,0.461
2016-02-22 14:00:29.275,-1.133,0.109,0.445
2016-02-22 14:00:29.288,-1.031,0.090,0.422
2016-02-22 14:00:29.300,-0.926,0.121,0.395
2016-02-22 14:00:29.313,-0.867,0.176,0.379
2016-02-22 14:00:29.325,-0.879,0.219,0.371
2016-02-22 14:00:29.338,-0.918,0.246,0.367
2016-02-22 14:00:29.350,-0.945,0.227,0.371
2016-02-22 14:00:29.363,-0.969,0.180,0.359
2016-02-22 14:00:29.375,-0.980,0.145,0.352
2016-02-22 14:00:29.388,-0.969,0.113,0.348
2016-02-22 14:00:29.400,-0.930,0.102,0.336
2016-02-22 14:00:29.413,-0.879,0.090,0.309
2016-02-22 14:00:29.425,-0.828,0.086,0.277
2016-02-22 14:00:29.438,-0.793,0.086,0.238
2016-02-22 14:00:29.450,-0.762,0.082,0.207
2016-02-22 14:00:29.463,-0.738,0.086,0.184
2016-02-22 14:00:29.475,-0.707,0.082,0.180
2016-02-22 14:00:29.488,-0.672,0.082,0.195
2016-02-22 14:00:29.500,-0.637,0.086,0.215
2016-02-22 14:00:29.513,-0.590,0.094,0.250
2016-02-22 14:00:29.525,-0.563,0.098,0.281
2016-02-22 14:00:29.538,-0.559,0.105,0.313
2016-02-22 14:00:29.550,-0.578,0.125,0.328
2016-02-22 14:00:29.563,-0.602,0.133,0.332
2016-02-22 14:00:29.575,-0.613,0.137,0.336
2016-02-22 14:00:29.588,-0.625,0.145,0.336
2016-02-22 14:00:29.600,-0.645,0.145,0.344
2016-02-22 14:00:29.613,-0.688,0.141,0.348
2016-02-22 14:00:29.625,-0.727,0.137,0.355
2016-02-22 14:00:29.638,-0.750,0.137,0.367
2016-02-22 14:00:29.650,-0.770,0.145,0.363
2016-02-22 14:00:29.663,-0.820,0.176,0.367
2016-02-22 14:00:29.675,-0.895,0.195,0.379
2016-02-22 14:00:29.688,-0.973,0.195,0.414
2016-02-22 14:00:29.700,-1.039,0.160,0.445
2016-02-22 14:00:29.713,-1.074,0.125,0.477
2016-02-22 14:00:29.725,-1.086,0.102,0.492
2016-02-22 14:00:29.738,-1.082,0.109,0.488
2016-02-22 14:00:29.750,-1.098,0.148,0.484
2016-02-22 14:00:29.763,-1.156,0.164,0.473
2016-02-22 14:00:29.775,-1.219,0.133,0.477
2016-02-22 14:00:29.788,-1.266,0.074,0.480
2016-02-22 14:00:29.800,-1.266,0.027,0.492
2016-02-22 14:00:29.813,-1.242,-0.012,0.484
2016-02-22 14:00:29.825,-1.191,-0.031,0.473
2016-02-22 14:00:29.838,-1.102,-0.043,0.445
2016-02-22 14:00:29.850,-0.988,-0.039,0.410
2016-02-22 14:00:29.863,-0.895,-0.031,0.387
2016-02-22 14:00:29.875,-0.832,-0.012,0.387
2016-02-22 14:00:29.888,-0.805,0.004,0.383
2016-02-22 14:00:29.900,-0.813,0.000,0.367
2016-02-22 14:00:29.913,-0.793,0.000,0.340
2016-02-22 14:00:29.925,-0.766,0.004,0.336
2016-02-22 14:00:29.938,-0.699,0.039,0.344
2016-02-22 14:00:29.950,-0.633,0.063,0.355
2016-02-22 14:00:29.963,-0.613,0.066,0.355
2016-02-22 14:00:29.975,-0.590,0.070,0.371
2016-02-22 14:00:29.988,-0.547,0.059,0.379
2016-02-22 14:00:30.000,-0.555,0.059,0.348
2016-02-22 14:00:30.013,-0.637,0.078,0.227
2016-02-22 14:00:30.025,-0.746,0.129,0.078
2016-02-22 14:00:30.038,-0.844,0.188,-0.016
2016-02-22 14:00:30.050,-0.902,0.238,-0.066
2016-02-22 14:00:30.063,-0.953,0.293,-0.102
2016-02-22 14:00:30.075,-0.965,0.328,-0.098
2016-02-22 14:00:30.088,-0.922,0.328,-0.039
2016-02-22 14:00:30.100,-0.813,0.289,0.074
2016-02-22 14:00:30.113,-0.684,0.262,0.176
2016-02-22 14:00:30.125,-0.652,0.246,0.207
2016-02-22 14:00:30.138,-0.703,0.262,0.184
2016-02-22 14:00:30.150,-0.762,0.289,0.176
2016-02-22 14:00:30.163,-0.746,0.289,0.156
2016-02-22 14:00:30.175,-0.742,0.285,0.125
2016-02-22 14:00:30.188,-0.789,0.340,0.117
2016-02-22 14:00:30.200,-0.871,0.402,0.121
2016-02-22 14:00:30.213,-0.996,0.410,0.113
2016-02-22 14:00:30.225,-1.109,0.363,0.117
2016-02-22 14:00:30.238,-1.223,0.348,0.098
2016-02-22 14:00:30.250,-1.340,0.336,0.074
2016-02-22 14:00:30.263,-1.387,0.328,0.047
2016-02-22 14:00:30.275,-1.406,0.324,0.051
2016-02-22 14:00:30.288,-1.434,0.344,0.051
2016-02-22 14:00:30.300,-1.531,0.375,0.035
2016-02-22 14:00:30.313,-1.621,0.367,0.031
2016-02-22 14:00:30.325,-1.664,0.363,0.020
2016-02-22 14:00:30.338,-1.660,0.344,0.020
2016-02-22 14:00:30.350,-1.586,0.301,0.008
2016-02-22 14:00:30.363,-1.445,0.277,0.000
2016-02-22 14:00:30.375,-1.277,0.289,-0.008
2016-02-22 14:00:30.388,-1.156,0.332,-0.027
2016-02-22 14:00:30.400,-1.090,0.371,-0.039
2016-02-22 14:00:30.413,-1.094,0.422,-0.078
2016-02-22 14:00:30.425,-1.164,0.438,-0.109
2016-02-22 14:00:30.438,-1.242,0.402,-0.105
2016-02-22 14:00:30.450,-1.297,0.340,-0.078
2016-02-22 14:00:30.463,-1.324,0.293,-0.063
2016-02-22 14:00:30.475,-1.262,0.285,-0.047
2016-02-22 14:00:30.488,-1.156,0.293,-0.027
2016-02-22 14:00:30.500,-1.102,0.297,-0.035
2016-02-22 14:00:30.513,-1.039,0.270,-0.031
2016-02-22 14:00:30.525,-0.930,0.266,-0.035
2016-02-22 14:00:30.538,-0.824,0.258,-0.047
2016-02-22 14:00:30.550,-0.750,0.250,-0.059
2016-02-22 14:00:30.563,-0.648,0.277,-0.098
2016-02-22 14:00:30.575,-0.520,0.301,-0.109
2016-02-22 14:00:30.588,-0.426,0.320,-0.152
2016-02-22 14:00:30.600,-0.301,0.371,-0.199
2016-02-22 14:00:30.613,-0.156,0.434,-0.184
2016-02-22 14:00:30.625,-0.008,0.480,-0.129
2016-02-22 14:00:30.638,0.156,0.504,-0.035
2016-02-22 14:00:30.650,0.285,0.512,0.039
2016-02-22 14:00:30.663,0.352,0.543,0.109
2016-02-22 14:00:30.675,0.336,0.590,0.156
2016-02-22 14:00:30.688,0.281,0.656,0.148
2016-02-22 14:00:30.700,0.195,0.707,0.137
2016-02-22 14:00:30.713,0.145,0.719,0.137
2016-02-22 14:00:30.725,0.129,0.730,0.133
2016-02-22 14:00:30.738,0.117,0.793,0.133
2016-02-22 14:00:30.750,0.102,0.898,0.148
2016-02-22 14:00:30.763,0.070,0.973,0.180
2016-02-22 14:00:30.775,0.066,0.988,0.227
2016-02-22 14:00:30.788,0.109,0.980,0.273
2016-02-22 14:00:30.800,0.215,0.969,0.355
2016-02-22 14:00:30.813,0.285,0.996,0.414
2016-02-22 14:00:30.825,0.277,1.051,0.461
2016-02-22 14:00:30.838,0.238,1.137,0.480
2016-02-22 14:00:30.850,0.188,1.223,0.480
2016-02-22 14:00:30.863,0.199,1.320,0.508
2016-02-22 14:00:30.875,0.258,1.340,0.582
2016-02-22 14:00:30.888,0.313,1.195,0.684
2016-02-22 14:00:30.900,0.344,0.961,0.770
2016-02-22 14:00:30.913,0.320,0.793,0.770
2016-02-22 14:00:30.925,0.258,0.711,0.707
2016-02-22 14:00:30.938,0.211,0.676,0.641
2016-02-22 14:00:30.950,0.219,0.660,0.590
2016-02-22 14:00:30.963,0.266,0.645,0.551
2016-02-22 14:00:30.975,0.309,0.625,0.520
2016-02-22 14:00:30.988,0.301,0.605,0.488
2016-02-22 14:00:31.000,0.227,0.582,0.449
2016-02-22 14:00:31.013,0.152,0.582,0.402
2016-02-22 14:00:31.025,0.086,0.594,0.344
2016-02-22 14:00:31.038,0.055,0.613,0.316
2016-02-22 14:00:31.050,0.051,0.633,0.273
2016-02-22 14:00:31.063,0.063,0.656,0.234
2016-02-22 14:00:31.075,0.082,0.684,0.195
2016-02-22 14:00:31.088,0.113,0.715,0.172
2016-02-22 14:00:31.100,0.145,0.730,0.172
2016-02-22 14:00:31.113,0.152,0.750,0.180
2016-02-22 14:00:31.125,0.148,0.777,0.199
2016-02-22 14:00:31.138,0.145,0.805,0.203
2016-02-22 14:00:31.150,0.152,0.820,0.203
2016-02-22 14:00:31.163,0.188,0.820,0.207
2016-02-22 14:00:31.175,0.219,0.813,0.207
2016-02-22 14:00:31.188,0.238,0.813,0.191
2016-02-22 14:00:31.200,0.254,0.828,0.180
2016-02-22 14:00:31.213,0.277,0.848,0.184
2016-02-22 14:00:31.225,0.289,0.855,0.184
2016-02-22 14:00:31.238,0.301,0.871,0.199
2016-02-22 14:00:31.250,0.313,0.887,0.223
2016-02-22 14:00:31.263,0.305,0.918,0.254
2016-02-22 14:00:31.275,0.301,0.969,0.254
2016-02-22 14:00:31.288,0.281,1.039,0.254
2016-02-22 14:00:31.300,0.246,1.090,0.258
2016-02-22 14:00:31.313,0.207,1.121,0.262
2016-02-22 14:00:31.325,0.172,1.160,0.281
2016-02-22 14:00:31.338,0.164,1.172,0.305
2016-02-22 14:00:31.350,0.172,1.160,0.324
2016-02-22 14:00:31.363,0.195,1.176,0.316
2016-02-22 14:00:31.375,0.211,1.219,0.313
2016-02-22 14:00:31.388,0.230,1.250,0.305
2016-02-22 14:00:31.400,0.234,1.262,0.293
2016-02-22 14:00:31.413,0.195,1.289,0.277
2016-02-22 14:00:31.425,0.125,1.270,0.281
2016-02-22 14:00:31.438,0.047,1.172,0.285
2016-02-22 14:00:31.450,-0.008,1.086,0.262
2016-02-22 14:00:31.463,-0.023,1.043,0.227
2016-02-22 14:00:31.475,-0.023,1.039,0.172
2016-02-22 14:00:31.488,-0.035,1.059,0.137
2016-02-22 14:00:31.500,-0.055,1.078,0.137
2016-02-22 14:00:31.513,-0.074,1.063,0.168
2016-02-22 14:00:31.525,-0.094,1.008,0.195
2016-02-22 14:00:31.538,-0.086,0.957,0.215
2016-02-22 14:00:31.550,-0.066,0.898,0.215
2016-02-22 14:00:31.563,-0.035,0.852,0.207
2016-02-22 14:00:31.575,0.004,0.797,0.215
2016-02-22 14:00:31.588,0.043,0.742,0.219
2016-02-22 14:00:31.600,0.074,0.707,0.215
2016-02-22 14:00:31.613,0.082,0.688,0.207
2016-02-22 14:00:31.625,0.086,0.676,0.184
2016-02-22 14:00:31.638,0.082,0.668,0.180
2016-02-22 14:00:31.650,0.082,0.664,0.184
2016-02-22 14:00:31.663,0.082,0.664,0.184
2016-02-22 14:00:31.675,0.082,0.668,0.180
2016-02-22 14:00:31.688,0.082,0.688,0.176
2016-02-22 14:00:31.700,0.082,0.695,0.176
2016-02-22 14:00:31.713,0.070,0.719,0.188
2016-02-22 14:00:31.725,0.055,0.750,0.188
2016-02-22 14:00:31.738,0.039,0.781,0.195
2016-02-22 14:00:31.750,0.031,0.816,0.199
2016-02-22 14:00:31.763,0.039,0.844,0.211
2016-02-22 14:00:31.775,0.051,0.867,0.227
2016-02-22 14:00:31.788,0.070,0.883,0.246
2016-02-22 14:00:31.800,0.078,0.895,0.273
2016-02-22 14:00:31.813,0.078,0.934,0.285
2016-02-22 14:00:31.825,0.078,0.992,0.313
2016-02-22 14:00:31.838,0.063,1.066,0.348
2016-02-22 14:00:31.850,0.059,1.121,0.387
2016-02-22 14:00:31.863,0.066,1.121,0.434
2016-02-22 14:00:31.875,0.078,1.102,0.473
2016-02-22 14:00:31.888,0.109,1.109,0.488
2016-02-22 14:00:31.900,0.129,1.137,0.508
2016-02-22 14:00:31.913,0.113,1.188,0.535
2016-02-22 14:00:31.925,0.078,1.250,0.574
2016-02-22 14:00:31.938,0.047,1.293,0.609
2016-02-22 14:00:31.950,0.074,1.309,0.645
2016-02-22 14:00:31.963,0.113,1.277,0.672
2016-02-22 14:00:31.975,0.148,1.176,0.699
2016-02-22 14:00:31.988,0.172,1.020,0.734
2016-02-22 14:00:32.000,0.164,0.848,0.746
2016-02-22 14:00:32.013,0.172,0.719,0.723
2016-02-22 14:00:32.025,0.145,0.672,0.656
2016-02-22 14:00:32.038,0.105,0.664,0.578
2016-02-22 14:00:32.050,0.070,0.652,0.504
2016-02-22 14:00:32.063,0.063,0.625,0.441
2016-02-22 14:00:32.075,0.078,0.602,0.406
2016-02-22 14:00:32.088,0.090,0.582,0.391
2016-02-22 14:00:32.100,0.070,0.563,0.363
2016-02-22 14:00:32.113,0.031,0.551,0.320
2016-02-22 14:00:32.125,0.008,0.559,0.281
2016-02-22 14:00:32.138,0.027,0.586,0.246
2016-02-22 14:00:32.150,0.059,0.594,0.227
2016-02-22 14:00:32.163,0.090,0.613,0.227
2016-02-22 14:00:32.175,0.121,0.637,0.234
2016-02-22 14:00:32.188,0.141,0.672,0.254
2016-02-22 14:00:32.200,0.152,0.688,0.270
2016-02-22 14:00:32.213,0.180,0.715,0.273
2016-02-22 14:00:32.225,0.211,0.754,0.281
2016-02-22 14:00:32.238,0.230,0.801,0.281
2016-02-22 14:00:32.250,0.234,0.836,0.273
2016-02-22 14:00:32.263,0.234,0.855,0.270
2016-02-22 14:00:32.275,0.227,0.875,0.270
2016-02-22 14:00:32.288,0.211,0.891,0.273
2016-02-22 14:00:32.300,0.211,0.898,0.297
2016-02-22 14:00:32.313,0.227,0.906,0.313
2016-02-22 14:00:32.325,0.234,0.910,0.313
2016-02-22 14:00:32.338,0.234,0.922,0.313
2016-02-22 14:00:32.350,0.234,0.957,0.301
2016-02-22 14:00:32.363,0.199,1.012,0.301
2016-02-22 14:00:32.375,0.156,1.066,0.328
2016-02-22 14:00:32.388,0.121,1.090,0.363
2016-02-22 14:00:32.400,0.121,1.113,0.395
2016-02-22 14:00:32.413,0.172,1.160,0.406
2016-02-22 14:00:32.425,0.223,1.160,0.426
2016-02-22 14:00:32.438,0.242,1.129,0.414
2016-02-22 14:00:32.450,0.207,1.156,0.355
2016-02-22 14:00:32.463,0.168,1.254,0.281
2016-02-22 14:00:32.475,0.125,1.289,0.250
2016-02-22 14:00:32.488,0.125,1.266,0.281
2016-02-22 14:00:32.500,0.152,1.230,0.336
2016-02-22 14:00:32.513,0.195,1.195,0.367
2016-02-22 14:00:32.525,0.207,1.105,0.371
2016-02-22 14:00:32.538,0.176,1.004,0.352
2016-02-22 14:00:32.550,0.141,0.961,0.297
2016-02-22 14:00:32.563,0.113,0.973,0.227
2016-02-22 14:00:32.575,0.063,0.996,0.168
2016-02-22 14:00:32.588,0.008,1.023,0.141
2016-02-22 14:00:32.600,-0.031,1.039,0.145
2016-02-22 14:00:32.613,-0.047,1.012,0.172
2016-02-22 14:00:32.625,-0.047,0.949,0.211
2016-02-22 14:00:32.638,-0.012,0.875,0.234
2016-02-22 14:00:32.650,0.023,0.820,0.254
2016-02-22 14:00:32.663,0.051,0.754,0.262
2016-02-22 14:00:32.675,0.066,0.703,0.270
2016-02-22 14:00:32.688,0.059,0.668,0.262
2016-02-22 14:00:32.700,0.027,0.641,0.227
2016-02-22 14:00:32.713,0.000,0.633,0.199
2016-02-22 14:00:32.725,0.012,0.637,0.184
2016-02-22 14:00:32.738,0.043,0.648,0.176
2016-02-22 14:00:32.750,0.078,0.652,0.184
2016-02-22 14:00:32.763,0.109,0.668,0.207
2016-02-22 14:00:32.775,0.113,0.695,0.230
2016-02-22 14:00:32.788,0.105,0.715,0.234
2016-02-22 14:00:32.800,0.105,0.742,0.262
2016-02-22 14:00:32.813,0.109,0.754,0.270
2016-02-22 14:00:32.825,0.113,0.773,0.270
2016-02-22 14:00:32.838,0.113,0.797,0.270
2016-02-22 14:00:32.850,0.105,0.816,0.258
2016-02-22 14:00:32.863,0.094,0.836,0.254
2016-02-22 14:00:32.875,0.086,0.844,0.246
2016-02-22 14:00:32.888,0.094,0.859,0.250
2016-02-22 14:00:32.900,0.102,0.902,0.258
2016-02-22 14:00:32.913,0.098,0.965,0.285
2016-02-22 14:00:32.925,0.082,1.035,0.313
2016-02-22 14:00:32.938,0.074,1.094,0.352
2016-02-22 14:00:32.950,0.078,1.121,0.395
2016-02-22 14:00:32.963,0.094,1.133,0.430
2016-02-22 14:00:32.975,0.109,1.148,0.461
2016-02-22 14:00:32.988,0.121,1.176,0.477
2016-02-22 14:00:33.000,0.102,1.234,0.500
2016-02-22 14:00:33.013,0.082,1.289,0.523
2016-02-22 14:00:33.025,0.063,1.293,0.570
2016-02-22 14:00:33.038,0.070,1.258,0.637
