HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-04-22 17:01:17.350,-0.344,-0.422,-0.156
2016-04-22 17:01:17.363,-0.402,-0.492,-0.168
2016-04-22 17:01:17.375,-0.500,-0.445,-0.199
2016-04-22 17:01:17.388,-0.598,-0.348,-0.234
2016-04-22 17:01:17.400,-0.711,-0.355,-0.262
2016-04-22 17:01:17.413,-0.840,-0.430,-0.273
2016-04-22 17:01:17.425,-0.980,-0.406,-0.273
2016-04-22 17:01:17.438,-1.141,-0.328,-0.258
2016-04-22 17:01:17.450,-1.344,-0.313,-0.215
2016-04-22 17:01:17.463,-1.555,-0.344,-0.180
2016-04-22 17:01:17.475,-1.836,-0.313,-0.141
2016-04-22 17:01:17.488,-2.227,-0.293,-0.152
2016-04-22 17:01:17.500,-2.656,-0.191,-0.262
2016-04-22 17:01:17.513,-2.945,0.215,-0.473
2016-04-22 17:01:17.525,-2.727,0.855,-0.813
2016-04-22 17:01:17.538,-2.328,1.500,-1.184
2016-04-22 17:01:17.550,-1.980,2.258,-1.156
2016-04-22 17:01:17.563,-1.504,2.949,-0.848
2016-04-22 17:01:17.575,-1.211,3.000,-0.762
2016-04-22 17:01:17.588,-1.273,2.727,-0.742
2016-04-22 17:01:17.600,-1.398,2.176,-0.617
2016-04-22 17:01:17.613,-1.340,1.305,0.164
2016-04-22 17:01:17.625,-2.148,-2.934,0.434
2016-04-22 17:01:17.638,-1.781,-1.906,0.016
2016-04-22 17:01:17.650,-1.945,2.258,1.066
2016-04-22 17:01:17.663,-2.262,2.051,0.617
2016-04-22 17:01:17.675,-1.855,0.227,0.223
2016-04-22 17:01:17.688,-0.680,-0.477,-0.531
2016-04-22 17:01:17.700,-0.539,-0.043,-0.746
2016-04-22 17:01:17.713,-0.988,-0.113,-0.555
2016-04-22 17:01:17.725,-1.145,-0.059,-0.328
2016-04-22 17:01:17.738,-1.305,0.152,-0.188
2016-04-22 17:01:17.750,-1.203,0.074,-0.090
2016-04-22 17:01:17.763,-1.203,0.117,-0.012
2016-04-22 17:01:17.775,-1.227,0.043,-0.082
2016-04-22 17:01:17.788,-1.129,-0.000,-0.176
2016-04-22 17:01:17.800,-1.152,0.059,-0.188
2016-04-22 17:01:17.813,-1.141,0.059,-0.184
2016-04-22 17:01:17.825,-1.117,0.031,-0.254
2016-04-22 17:01:17.838,-1.086,0.016,-0.301
2016-04-22 17:01:17.850,-1.059,0.016,-0.277
2016-04-22 17:01:17.863,-1.027,0.020,-0.262
2016-04-22 17:01:17.875,-0.992,0.031,-0.238
2016-04-22 17:01:17.888,-0.953,0.043,-0.270
2016-04-22 17:01:17.900,-0.945,0.043,-0.301
2016-04-22 17:01:17.913,-0.922,0.063,-0.340
2016-04-22 17:01:17.925,-0.902,0.109,-0.352
2016-04-22 17:01:17.938,-0.883,0.090,-0.355
2016-04-22 17:01:17.950,-0.895,0.109,-0.336
2016-04-22 17:01:17.963,-0.891,0.141,-0.313
2016-04-22 17:01:17.975,-0.898,0.137,-0.289
2016-04-22 17:01:17.988,-0.895,0.102,-0.262
2016-04-22 17:01:18.000,-0.898,0.109,-0.230
2016-04-22 17:01:18.013,-0.945,0.063,-0.199
2016-04-22 17:01:18.025,-1.012,0.055,-0.145
2016-04-22 17:01:18.038,-1.172,0.004,-0.129
2016-04-22 17:01:18.050,-1.328,-0.023,-0.164
2016-04-22 17:01:18.063,-1.461,-0.117,-0.223
2016-04-22 17:01:18.075,-1.590,-0.176,-0.188
2016-04-22 17:01:18.088,-1.754,-0.359,-0.059
2016-04-22 17:01:18.100,-1.934,-0.844,0.113
2016-04-22 17:01:18.113,-2.137,-1.188,0.148
2016-04-22 17:01:18.125,-2.277,-1.246,-0.074
2016-04-22 17:01:18.138,-2.059,-0.996,-0.227
2016-04-22 17:01:18.150,-1.902,-0.313,-0.207
2016-04-22 17:01:18.163,-1.680,-0.047,-0.273
2016-04-22 17:01:18.175,-1.652,0.086,-0.395
2016-04-22 17:01:18.188,-1.813,0.266,-0.586
2016-04-22 17:01:18.200,-1.496,0.070,-0.672
2016-04-22 17:01:18.213,-1.414,0.156,-0.559
2016-04-22 17:01:18.225,-1.133,-0.371,-0.211
2016-04-22 17:01:18.238,-0.641,-0.641,-0.055
2016-04-22 17:01:18.250,-0.320,-0.664,-0.016
2016-04-22 17:01:18.263,-0.230,-0.594,-0.059
2016-04-22 17:01:18.275,-0.254,-0.461,-0.102
2016-04-22 17:01:18.288,-0.293,-0.328,-0.098
2016-04-22 17:01:18.300,-0.375,-0.320,-0.055
2016-04-22 17:01:18.313,-0.457,-0.398,-0.027
2016-04-22 17:01:18.325,-0.531,-0.441,-0.016
2016-04-22 17:01:18.338,-0.656,-0.418,-0.004
2016-04-22 17:01:18.350,-0.770,-0.418,0.035
2016-04-22 17:01:18.363,-0.910,-0.445,0.066
2016-04-22 17:01:18.375,-1.094,-0.422,0.023
2016-04-22 17:01:18.388,-1.289,-0.371,0.000
2016-04-22 17:01:18.400,-1.512,-0.340,0.063
2016-04-22 17:01:18.413,-1.785,-0.328,0.145
2016-04-22 17:01:18.425,-2.105,-0.297,0.164
2016-04-22 17:01:18.438,-2.531,-0.219,0.059
2016-04-22 17:01:18.450,-2.949,0.043,-0.117
2016-04-22 17:01:18.463,-2.961,0.582,-0.563
2016-04-22 17:01:18.475,-2.605,1.316,-1.051
2016-04-22 17:01:18.488,-2.180,2.055,-1.277
2016-04-22 17:01:18.500,-1.801,2.797,-1.047
2016-04-22 17:01:18.513,-1.379,3.113,-0.840
2016-04-22 17:01:18.525,-1.297,3.031,-0.773
2016-04-22 17:01:18.538,-1.375,2.625,-0.695
2016-04-22 17:01:18.550,-1.379,2.098,-0.305
2016-04-22 17:01:18.563,-1.676,-0.316,0.570
2016-04-22 17:01:18.575,-1.797,-3.172,0.027
2016-04-22 17:01:18.588,-1.449,-0.121,0.039
2016-04-22 17:01:18.600,-2.254,1.863,0.570
2016-04-22 17:01:18.613,-1.844,0.613,0.246
2016-04-22 17:01:18.625,-0.898,-0.293,-0.555
2016-04-22 17:01:18.638,-0.664,0.129,-0.609
2016-04-22 17:01:18.650,-1.141,0.336,-0.281
2016-04-22 17:01:18.663,-1.145,-0.051,-0.289
2016-04-22 17:01:18.675,-1.152,0.004,-0.234
2016-04-22 17:01:18.688,-1.219,0.125,-0.105
2016-04-22 17:01:18.700,-1.195,0.031,-0.121
2016-04-22 17:01:18.713,-1.172,-0.004,-0.160
2016-04-22 17:01:18.725,-1.109,-0.039,-0.125
2016-04-22 17:01:18.738,-1.082,-0.063,-0.086
2016-04-22 17:01:18.750,-1.156,-0.066,-0.137
2016-04-22 17:01:18.763,-1.156,-0.004,-0.133
2016-04-22 17:01:18.775,-1.109,-0.039,-0.164
2016-04-22 17:01:18.788,-1.066,-0.070,-0.234
2016-04-22 17:01:18.800,-1.051,-0.102,-0.258
2016-04-22 17:01:18.813,-0.992,-0.105,-0.266
2016-04-22 17:01:18.825,-0.977,-0.016,-0.250
2016-04-22 17:01:18.838,-0.957,0.004,-0.270
2016-04-22 17:01:18.850,-0.930,0.070,-0.270
2016-04-22 17:01:18.863,-0.930,0.082,-0.285
2016-04-22 17:01:18.875,-0.906,0.086,-0.297
2016-04-22 17:01:18.888,-0.910,0.059,-0.309
2016-04-22 17:01:18.900,-0.934,0.090,-0.301
2016-04-22 17:01:18.913,-0.949,0.090,-0.281
2016-04-22 17:01:18.925,-0.973,0.113,-0.262
2016-04-22 17:01:18.938,-0.988,0.102,-0.238
2016-04-22 17:01:18.950,-0.988,0.098,-0.219
2016-04-22 17:01:18.963,-1.027,0.098,-0.188
2016-04-22 17:01:18.975,-1.043,0.105,-0.148
2016-04-22 17:01:18.988,-1.168,0.098,-0.105
2016-04-22 17:01:19.000,-1.281,0.051,-0.133
2016-04-22 17:01:19.013,-1.422,-0.012,-0.160
2016-04-22 17:01:19.025,-1.484,-0.043,-0.219
2016-04-22 17:01:19.038,-1.539,-0.141,-0.195
2016-04-22 17:01:19.050,-1.633,-0.355,-0.086
2016-04-22 17:01:19.063,-1.824,-0.641,0.000
2016-04-22 17:01:19.075,-2.156,-0.785,0.203
2016-04-22 17:01:19.088,-2.438,-1.145,0.258
2016-04-22 17:01:19.100,-2.113,-1.313,0.000
2016-04-22 17:01:19.113,-1.707,-0.922,-0.617
2016-04-22 17:01:19.125,-1.637,-0.320,-0.805
2016-04-22 17:01:19.138,-1.563,0.012,-0.508
2016-04-22 17:01:19.150,-1.516,0.148,-0.527
2016-04-22 17:01:19.163,-1.594,0.344,-0.441
2016-04-22 17:01:19.175,-1.422,0.086,-0.230
2016-04-22 17:01:19.188,-1.078,0.160,-0.223
2016-04-22 17:01:19.200,-0.863,-0.363,-0.117
2016-04-22 17:01:19.213,-0.578,-0.688,-0.191
2016-04-22 17:01:19.225,-0.316,-0.781,-0.230
2016-04-22 17:01:19.238,-0.238,-0.633,-0.203
2016-04-22 17:01:19.250,-0.293,-0.379,-0.113
2016-04-22 17:01:19.263,-0.340,-0.195,-0.020
2016-04-22 17:01:19.275,-0.406,-0.242,0.004
2016-04-22 17:01:19.288,-0.473,-0.441,-0.059
2016-04-22 17:01:19.300,-0.531,-0.500,-0.094
2016-04-22 17:01:19.313,-0.648,-0.473,-0.047
2016-04-22 17:01:19.325,-0.793,-0.453,0.023
2016-04-22 17:01:19.338,-0.938,-0.434,0.039
2016-04-22 17:01:19.350,-1.098,-0.438,0.023
2016-04-22 17:01:19.363,-1.254,-0.434,0.012
2016-04-22 17:01:19.375,-1.441,-0.426,0.020
2016-04-22 17:01:19.388,-1.723,-0.426,0.039
2016-04-22 17:01:19.400,-2.059,-0.367,0.055
2016-04-22 17:01:19.413,-2.449,-0.230,-0.012
2016-04-22 17:01:19.425,-2.836,0.047,-0.168
2016-04-22 17:01:19.438,-2.910,0.574,-0.477
2016-04-22 17:01:19.450,-2.715,1.168,-0.891
2016-04-22 17:01:19.463,-2.340,1.926,-1.066
2016-04-22 17:01:19.475,-1.852,2.766,-0.988
2016-04-22 17:01:19.488,-1.367,3.184,-0.836
2016-04-22 17:01:19.500,-1.262,3.320,-0.633
2016-04-22 17:01:19.513,-1.270,2.926,-0.547
2016-04-22 17:01:19.525,-1.262,2.410,-0.406
2016-04-22 17:01:19.538,-1.770,-0.133,0.328
2016-04-22 17:01:19.550,-2.086,-3.180,-0.320
2016-04-22 17:01:19.563,-1.645,-0.352,-0.063
2016-04-22 17:01:19.575,-2.008,1.414,0.566
2016-04-22 17:01:19.588,-1.520,0.840,-0.234
2016-04-22 17:01:19.600,-1.043,0.406,-0.523
2016-04-22 17:01:19.613,-1.184,0.461,-0.156
2016-04-22 17:01:19.625,-1.215,0.004,-0.309
2016-04-22 17:01:19.638,-1.051,-0.293,-0.406
2016-04-22 17:01:19.650,-1.133,-0.051,-0.340
2016-04-22 17:01:19.663,-1.164,-0.035,-0.301
2016-04-22 17:01:19.675,-1.195,-0.023,-0.168
2016-04-22 17:01:19.688,-1.180,-0.023,-0.078
2016-04-22 17:01:19.700,-1.141,-0.102,-0.055
2016-04-22 17:01:19.713,-1.129,-0.023,-0.090
2016-04-22 17:01:19.725,-1.145,-0.051,-0.109
2016-04-22 17:01:19.738,-1.070,-0.125,-0.164
2016-04-22 17:01:19.750,-1.035,-0.121,-0.207
2016-04-22 17:01:19.763,-1.016,-0.160,-0.250
2016-04-22 17:01:19.775,-0.957,-0.148,-0.293
2016-04-22 17:01:19.788,-0.922,-0.117,-0.316
2016-04-22 17:01:19.800,-0.883,-0.063,-0.344
2016-04-22 17:01:19.813,-0.879,-0.047,-0.363
2016-04-22 17:01:19.825,-0.863,-0.012,-0.406
2016-04-22 17:01:19.838,-0.906,0.020,-0.383
2016-04-22 17:01:19.850,-0.906,0.059,-0.355
2016-04-22 17:01:19.863,-0.941,0.043,-0.293
2016-04-22 17:01:19.875,-0.965,0.070,-0.270
2016-04-22 17:01:19.888,-0.996,0.074,-0.242
2016-04-22 17:01:19.900,-0.988,0.066,-0.262
2016-04-22 17:01:19.913,-1.035,0.070,-0.242
2016-04-22 17:01:19.925,-1.074,0.031,-0.195
2016-04-22 17:01:19.938,-1.188,0.031,-0.113
2016-04-22 17:01:19.950,-1.316,0.004,-0.117
2016-04-22 17:01:19.963,-1.430,-0.000,-0.148
2016-04-22 17:01:19.975,-1.527,-0.074,-0.207
2016-04-22 17:01:19.988,-1.590,-0.063,-0.152
2016-04-22 17:01:20.000,-1.699,-0.191,-0.090
2016-04-22 17:01:20.013,-1.867,-0.441,-0.008
2016-04-22 17:01:20.025,-2.051,-0.883,0.094
2016-04-22 17:01:20.038,-2.246,-0.957,0.348
2016-04-22 17:01:20.050,-2.348,-1.375,0.160
2016-04-22 17:01:20.063,-1.801,-1.473,-0.266
2016-04-22 17:01:20.075,-1.434,-0.871,-0.711
2016-04-22 17:01:20.088,-1.484,-0.219,-0.590
2016-04-22 17:01:20.100,-1.496,0.059,-0.457
2016-04-22 17:01:20.113,-1.625,0.402,-0.660
2016-04-22 17:01:20.125,-1.770,-0.137,-0.359
2016-04-22 17:01:20.138,-1.195,0.195,-0.355
2016-04-22 17:01:20.150,-1.059,-0.281,-0.191
2016-04-22 17:01:20.163,-0.711,-0.816,-0.141
2016-04-22 17:01:20.175,-0.383,-0.906,-0.152
2016-04-22 17:01:20.188,-0.238,-0.656,-0.160
2016-04-22 17:01:20.200,-0.281,-0.332,-0.125
2016-04-22 17:01:20.213,-0.324,-0.227,-0.125
2016-04-22 17:01:20.225,-0.367,-0.316,-0.113
2016-04-22 17:01:20.238,-0.430,-0.395,-0.133
2016-04-22 17:01:20.250,-0.539,-0.438,-0.152
2016-04-22 17:01:20.263,-0.652,-0.430,-0.141
2016-04-22 17:01:20.275,-0.785,-0.438,-0.125
2016-04-22 17:01:20.288,-0.949,-0.434,-0.141
2016-04-22 17:01:20.300,-1.141,-0.363,-0.156
2016-04-22 17:01:20.313,-1.324,-0.348,-0.133
2016-04-22 17:01:20.325,-1.547,-0.387,-0.098
2016-04-22 17:01:20.338,-1.832,-0.371,-0.047
2016-04-22 17:01:20.350,-2.207,-0.281,0.008
2016-04-22 17:01:20.363,-2.613,-0.039,-0.008
2016-04-22 17:01:20.375,-2.789,0.371,-0.082
2016-04-22 17:01:20.388,-2.734,0.754,-0.422
2016-04-22 17:01:20.400,-2.641,1.309,-0.848
2016-04-22 17:01:20.413,-2.262,2.203,-1.191
2016-04-22 17:01:20.425,-1.656,3.066,-1.102
2016-04-22 17:01:20.438,-1.320,3.387,-0.832
2016-04-22 17:01:20.450,-1.340,3.188,-0.668
2016-04-22 17:01:20.463,-1.395,2.555,-0.645
2016-04-22 17:01:20.475,-1.434,1.688,-0.125
2016-04-22 17:01:20.488,-1.902,-1.789,0.316
2016-04-22 17:01:20.500,-1.453,-3.270,-0.121
2016-04-22 17:01:20.513,-1.352,0.508,0.285
2016-04-22 17:01:20.525,-2.160,1.738,0.504
2016-04-22 17:01:20.538,-1.820,0.938,0.020
2016-04-22 17:01:20.550,-1.207,0.262,-0.465
2016-04-22 17:01:20.563,-0.824,0.137,-0.465
2016-04-22 17:01:20.575,-0.965,-0.016,-0.320
2016-04-22 17:01:20.588,-1.098,-0.102,-0.328
2016-04-22 17:01:20.600,-1.207,0.004,-0.238
2016-04-22 17:01:20.613,-1.188,-0.047,-0.168
2016-04-22 17:01:20.625,-1.211,-0.023,-0.129
2016-04-22 17:01:20.638,-1.211,-0.043,-0.133
2016-04-22 17:01:20.650,-1.129,-0.102,-0.129
2016-04-22 17:01:20.663,-1.125,-0.117,-0.172
2016-04-22 17:01:20.675,-1.152,-0.004,-0.129
2016-04-22 17:01:20.688,-1.133,-0.055,-0.145
2016-04-22 17:01:20.700,-1.094,-0.078,-0.223
2016-04-22 17:01:20.713,-1.082,-0.102,-0.246
2016-04-22 17:01:20.725,-0.992,-0.109,-0.273
2016-04-22 17:01:20.738,-0.949,-0.086,-0.273
2016-04-22 17:01:20.750,-0.922,-0.082,-0.316
2016-04-22 17:01:20.763,-0.906,0.008,-0.316
2016-04-22 17:01:20.775,-0.887,0.031,-0.340
2016-04-22 17:01:20.788,-0.859,0.043,-0.348
2016-04-22 17:01:20.800,-0.863,0.004,-0.371
2016-04-22 17:01:20.813,-0.879,0.035,-0.363
2016-04-22 17:01:20.825,-0.910,0.066,-0.316
2016-04-22 17:01:20.838,-0.926,0.137,-0.266
2016-04-22 17:01:20.850,-0.922,0.117,-0.258
2016-04-22 17:01:20.863,-0.906,0.063,-0.266
2016-04-22 17:01:20.875,-0.941,-0.043,-0.273
2016-04-22 17:01:20.888,-1.016,-0.078,-0.246
2016-04-22 17:01:20.900,-1.223,-0.012,-0.168
2016-04-22 17:01:20.913,-1.391,0.035,-0.152
2016-04-22 17:01:20.925,-1.516,-0.004,-0.145
2016-04-22 17:01:20.938,-1.539,-0.051,-0.121
2016-04-22 17:01:20.950,-1.586,-0.141,-0.070
2016-04-22 17:01:20.963,-1.758,-0.297,0.039
2016-04-22 17:01:20.975,-2.063,-0.523,0.078
2016-04-22 17:01:20.988,-2.461,-0.711,0.238
2016-04-22 17:01:21.000,-2.559,-1.109,0.219
2016-04-22 17:01:21.013,-2.043,-1.457,0.047
2016-04-22 17:01:21.025,-1.547,-1.238,-0.746
2016-04-22 17:01:21.038,-1.633,-0.617,-0.938
2016-04-22 17:01:21.050,-1.684,-0.281,-0.645
2016-04-22 17:01:21.063,-1.512,0.262,-0.496
2016-04-22 17:01:21.075,-1.652,0.551,-0.402
2016-04-22 17:01:21.088,-1.383,0.078,-0.266
2016-04-22 17:01:21.100,-1.023,-0.141,-0.301
2016-04-22 17:01:21.113,-0.738,-0.684,-0.113
2016-04-22 17:01:21.125,-0.395,-0.910,-0.180
2016-04-22 17:01:21.138,-0.219,-0.777,-0.164
2016-04-22 17:01:21.150,-0.262,-0.398,-0.117
2016-04-22 17:01:21.163,-0.297,-0.164,-0.117
2016-04-22 17:01:21.175,-0.316,-0.223,-0.125
2016-04-22 17:01:21.188,-0.359,-0.336,-0.117
2016-04-22 17:01:21.200,-0.430,-0.379,-0.121
2016-04-22 17:01:21.213,-0.523,-0.367,-0.121
2016-04-22 17:01:21.225,-0.621,-0.340,-0.148
2016-04-22 17:01:21.238,-0.742,-0.363,-0.184
2016-04-22 17:01:21.250,-0.871,-0.395,-0.180
2016-04-22 17:01:21.263,-1.004,-0.391,-0.168
2016-04-22 17:01:21.275,-1.195,-0.355,-0.164
2016-04-22 17:01:21.288,-1.406,-0.355,-0.168
2016-04-22 17:01:21.300,-1.668,-0.398,-0.191
2016-04-22 17:01:21.313,-2.027,-0.441,-0.203
2016-04-22 17:01:21.325,-2.477,-0.332,-0.227
2016-04-22 17:01:21.338,-2.914,0.004,-0.352
2016-04-22 17:01:21.350,-3.070,0.563,-0.527
2016-04-22 17:01:21.363,-2.770,1.270,-0.617
2016-04-22 17:01:21.375,-2.340,2.027,-0.730
2016-04-22 17:01:21.388,-1.773,2.969,-0.930
2016-04-22 17:01:21.400,-1.199,3.516,-0.910
2016-04-22 17:01:21.413,-1.305,3.363,-0.695
2016-04-22 17:01:21.425,-1.352,2.695,-0.664
2016-04-22 17:01:21.438,-1.480,1.313,0.176
2016-04-22 17:01:21.450,-2.328,-3.000,-0.094
2016-04-22 17:01:21.463,-1.645,-1.313,0.035
2016-04-22 17:01:21.475,-2.094,1.527,0.906
2016-04-22 17:01:21.488,-2.141,1.078,0.398
2016-04-22 17:01:21.500,-1.531,-0.203,-0.430
2016-04-22 17:01:21.513,-0.941,-0.238,-0.496
2016-04-22 17:01:21.525,-0.766,0.328,-0.445
2016-04-22 17:01:21.538,-0.949,0.238,-0.441
2016-04-22 17:01:21.550,-1.137,-0.070,-0.453
2016-04-22 17:01:21.563,-1.215,0.020,-0.391
2016-04-22 17:01:21.575,-1.172,0.063,-0.246
2016-04-22 17:01:21.588,-1.184,-0.035,-0.133
2016-04-22 17:01:21.600,-1.160,-0.055,-0.117
2016-04-22 17:01:21.613,-1.145,-0.059,-0.109
2016-04-22 17:01:21.625,-1.164,-0.051,-0.133
2016-04-22 17:01:21.638,-1.227,0.027,-0.117
2016-04-22 17:01:21.650,-1.152,0.016,-0.168
2016-04-22 17:01:21.663,-1.105,-0.078,-0.203
2016-04-22 17:01:21.675,-1.043,-0.133,-0.262
2016-04-22 17:01:21.688,-0.926,-0.133,-0.297
2016-04-22 17:01:21.700,-0.852,-0.102,-0.363
2016-04-22 17:01:21.713,-0.836,-0.039,-0.410
2016-04-22 17:01:21.725,-0.848,-0.008,-0.453
2016-04-22 17:01:21.738,-0.844,-0.012,-0.473
2016-04-22 17:01:21.750,-0.863,-0.031,-0.461
2016-04-22 17:01:21.763,-0.875,0.012,-0.434
2016-04-22 17:01:21.775,-0.891,0.051,-0.367
2016-04-22 17:01:21.788,-0.863,0.094,-0.301
2016-04-22 17:01:21.800,-0.883,0.105,-0.254
2016-04-22 17:01:21.813,-0.859,0.098,-0.246
2016-04-22 17:01:21.825,-0.922,-0.070,-0.293
2016-04-22 17:01:21.838,-1.059,-0.188,-0.391
2016-04-22 17:01:21.850,-1.262,-0.082,-0.332
2016-04-22 17:01:21.863,-1.426,0.078,-0.164
2016-04-22 17:01:21.875,-1.520,0.078,-0.016
2016-04-22 17:01:21.888,-1.535,-0.027,0.086
2016-04-22 17:01:21.900,-1.633,-0.047,0.277
2016-04-22 17:01:21.913,-1.887,-0.285,0.477
2016-04-22 17:01:21.925,-2.141,-0.773,0.613
2016-04-22 17:01:21.938,-2.277,-1.359,0.383
2016-04-22 17:01:21.950,-1.984,-1.953,-0.289
2016-04-22 17:01:21.963,-1.824,-1.676,-0.805
2016-04-22 17:01:21.975,-1.930,-0.773,-1.078
2016-04-22 17:01:21.988,-1.953,-0.234,-0.664
2016-04-22 17:01:22.000,-1.723,0.082,-0.336
2016-04-22 17:01:22.013,-1.719,0.473,-0.250
2016-04-22 17:01:22.025,-1.508,-0.102,-0.219
2016-04-22 17:01:22.038,-1.105,0.188,-0.508
2016-04-22 17:01:22.050,-1.113,-0.605,-0.379
2016-04-22 17:01:22.063,-0.574,-1.188,-0.328
2016-04-22 17:01:22.075,-0.219,-1.027,-0.277
2016-04-22 17:01:22.088,-0.266,-0.637,-0.219
2016-04-22 17:01:22.100,-0.367,-0.406,-0.188
2016-04-22 17:01:22.113,-0.371,-0.410,-0.180
2016-04-22 17:01:22.125,-0.387,-0.438,-0.188
2016-04-22 17:01:22.138,-0.453,-0.441,-0.184
2016-04-22 17:01:22.150,-0.578,-0.508,-0.199
2016-04-22 17:01:22.163,-0.676,-0.500,-0.234
2016-04-22 17:01:22.175,-0.793,-0.445,-0.289
2016-04-22 17:01:22.188,-0.930,-0.355,-0.410
2016-04-22 17:01:22.200,-1.047,-0.344,-0.523
2016-04-22 17:01:22.213,-1.188,-0.387,-0.570
2016-04-22 17:01:22.225,-1.422,-0.395,-0.582
2016-04-22 17:01:22.238,-1.730,-0.352,-0.609
2016-04-22 17:01:22.250,-2.070,-0.293,-0.703
2016-04-22 17:01:22.263,-2.410,-0.082,-0.621
2016-04-22 17:01:22.275,-2.684,0.508,-0.598
2016-04-22 17:01:22.288,-2.695,0.988,-0.809
2016-04-22 17:01:22.300,-2.516,1.500,-0.957
2016-04-22 17:01:22.313,-2.156,2.168,-1.059
2016-04-22 17:01:22.325,-1.656,2.762,-1.227
2016-04-22 17:01:22.338,-1.254,3.023,-1.145
2016-04-22 17:01:22.350,-1.320,2.848,-0.820
2016-04-22 17:01:22.363,-1.234,2.750,-0.488
2016-04-22 17:01:22.375,-1.453,1.961,0.383
2016-04-22 17:01:22.388,-2.465,-2.176,0.348
2016-04-22 17:01:22.400,-1.941,-1.469,0.090
2016-04-22 17:01:22.413,-1.898,1.680,0.539
2016-04-22 17:01:22.425,-2.016,1.613,0.742
2016-04-22 17:01:22.438,-1.473,0.008,-0.168
2016-04-22 17:01:22.450,-0.563,-0.359,-0.781
2016-04-22 17:01:22.463,-0.754,0.137,-0.570
2016-04-22 17:01:22.475,-1.176,0.148,-0.348
2016-04-22 17:01:22.488,-1.199,0.102,-0.281
2016-04-22 17:01:22.500,-1.227,0.141,-0.059
2016-04-22 17:01:22.513,-1.242,0.117,0.004
2016-04-22 17:01:22.525,-1.262,0.035,-0.109
2016-04-22 17:01:22.538,-1.141,-0.035,-0.176
2016-04-22 17:01:22.550,-1.098,0.016,-0.203
2016-04-22 17:01:22.563,-1.191,0.063,-0.137
2016-04-22 17:01:22.575,-1.164,0.016,-0.145
2016-04-22 17:01:22.588,-1.148,0.008,-0.180
2016-04-22 17:01:22.600,-1.117,-0.027,-0.215
2016-04-22 17:01:22.613,-1.027,-0.055,-0.238
2016-04-22 17:01:22.625,-0.961,-0.078,-0.277
2016-04-22 17:01:22.638,-0.902,-0.008,-0.297
2016-04-22 17:01:22.650,-0.898,0.035,-0.328
2016-04-22 17:01:22.663,-0.867,0.020,-0.379
2016-04-22 17:01:22.675,-0.844,0.023,-0.391
2016-04-22 17:01:22.688,-0.852,0.035,-0.391
2016-04-22 17:01:22.700,-0.863,0.082,-0.352
2016-04-22 17:01:22.713,-0.863,0.109,-0.348
2016-04-22 17:01:22.725,-0.871,0.121,-0.332
2016-04-22 17:01:22.738,-0.863,0.043,-0.355
2016-04-22 17:01:22.750,-0.828,0.004,-0.348
2016-04-22 17:01:22.763,-0.871,0.016,-0.305
2016-04-22 17:01:22.775,-1.012,0.086,-0.242
2016-04-22 17:01:22.788,-1.188,0.098,-0.199
2016-04-22 17:01:22.800,-1.363,0.066,-0.152
2016-04-22 17:01:22.813,-1.488,-0.008,-0.152
2016-04-22 17:01:22.825,-1.555,-0.105,-0.125
2016-04-22 17:01:22.838,-1.617,-0.211,-0.020
2016-04-22 17:01:22.850,-1.805,-0.391,0.172
2016-04-22 17:01:22.863,-2.070,-0.648,0.348
2016-04-22 17:01:22.875,-2.535,-0.840,0.594
2016-04-22 17:01:22.888,-2.539,-1.504,0.145
2016-04-22 17:01:22.900,-1.895,-1.496,-0.313
2016-04-22 17:01:22.913,-1.641,-0.684,-0.809
2016-04-22 17:01:22.925,-1.730,-0.207,-0.531
2016-04-22 17:01:22.938,-1.668,0.273,-0.348
2016-04-22 17:01:22.950,-1.766,0.699,-0.559
2016-04-22 17:01:22.963,-1.520,0.031,-0.492
2016-04-22 17:01:22.975,-1.078,0.176,-0.539
2016-04-22 17:01:22.988,-0.895,-0.488,-0.340
2016-04-22 17:01:23.000,-0.590,-0.883,-0.203
2016-04-22 17:01:23.013,-0.344,-0.883,-0.141
2016-04-22 17:01:23.025,-0.270,-0.684,-0.086
2016-04-22 17:01:23.038,-0.305,-0.410,-0.043
2016-04-22 17:01:23.050,-0.359,-0.281,-0.008
2016-04-22 17:01:23.063,-0.430,-0.336,0.027
2016-04-22 17:01:23.075,-0.488,-0.406,0.070
2016-04-22 17:01:23.088,-0.563,-0.465,0.078
2016-04-22 17:01:23.100,-0.676,-0.461,0.070
2016-04-22 17:01:23.113,-0.758,-0.445,0.027
2016-04-22 17:01:23.125,-0.863,-0.434,0.012
2016-04-22 17:01:23.138,-1.035,-0.398,-0.020
2016-04-22 17:01:23.150,-1.230,-0.398,-0.008
2016-04-22 17:01:23.163,-1.434,-0.445,0.000
2016-04-22 17:01:23.175,-1.754,-0.430,0.023
2016-04-22 17:01:23.188,-2.164,-0.230,0.063
2016-04-22 17:01:23.200,-2.551,0.012,0.039
2016-04-22 17:01:23.213,-2.820,0.348,-0.129
2016-04-22 17:01:23.225,-2.891,0.883,-0.586
2016-04-22 17:01:23.238,-2.680,1.559,-1.117
